"datetime","TIME PERIOD","EUR_HUF"
"2010-07-15","15 Jul 2010","278.93"
"2010-07-16","16 Jul 2010","280.85"
"2010-07-19","19 Jul 2010","289.18"
"2010-07-20","20 Jul 2010","290.57"
"2010-07-21","21 Jul 2010","284.90"
"2010-07-22","22 Jul 2010","283.25"
"2010-07-23","23 Jul 2010","287.17"
"2010-07-26","26 Jul 2010","287.37"
"2010-07-27","27 Jul 2010","283.74"
"2010-07-28","28 Jul 2010","282.24"
"2010-07-29","29 Jul 2010","283.81"
"2010-07-30","30 Jul 2010","285.62"
"2010-08-02","02 Aug 2010","281.65"
"2010-08-03","03 Aug 2010","281.81"
"2010-08-04","04 Aug 2010","281.89"
"2010-08-05","05 Aug 2010","279.68"
"2010-08-06","06 Aug 2010","278.65"
"2010-08-09","09 Aug 2010","279.28"
"2010-08-10","10 Aug 2010","279.05"
"2010-08-11","11 Aug 2010","282.12"
"2010-08-12","12 Aug 2010","282.43"
"2010-08-13","13 Aug 2010","281.08"
"2010-08-16","16 Aug 2010","280.20"
"2010-08-17","17 Aug 2010","279.50"
"2010-08-18","18 Aug 2010","278.37"
"2010-08-19","19 Aug 2010","276.89"
"2010-08-20","20 Aug 2010","279.40"
"2010-08-23","23 Aug 2010","280.71"
"2010-08-24","24 Aug 2010","285.40"
"2010-08-25","25 Aug 2010","284.35"
"2010-08-26","26 Aug 2010","283.63"
"2010-08-27","27 Aug 2010","284.68"
"2010-08-30","30 Aug 2010","283.49"
"2010-08-31","31 Aug 2010","287.68"
"2010-09-01","01 Sep 2010","286.30"
"2010-09-02","02 Sep 2010","285.03"
"2010-09-03","03 Sep 2010","284.50"
"2010-09-06","06 Sep 2010","284.70"
"2010-09-07","07 Sep 2010","286.45"
"2010-09-08","08 Sep 2010","288.95"
"2010-09-09","09 Sep 2010","285.76"
"2010-09-10","10 Sep 2010","283.85"
"2010-09-13","13 Sep 2010","283.76"
"2010-09-14","14 Sep 2010","283.76"
"2010-09-15","15 Sep 2010","281.82"
"2010-09-16","16 Sep 2010","281.62"
"2010-09-17","17 Sep 2010","282.82"
"2010-09-20","20 Sep 2010","281.25"
"2010-09-21","21 Sep 2010","279.88"
"2010-09-22","22 Sep 2010","279.65"
"2010-09-23","23 Sep 2010","280.85"
"2010-09-24","24 Sep 2010","278.75"
"2010-09-27","27 Sep 2010","276.69"
"2010-09-28","28 Sep 2010","277.95"
"2010-09-29","29 Sep 2010","276.15"
"2010-09-30","30 Sep 2010","275.75"
"2010-10-01","01 Oct 2010","273.85"
"2010-10-04","04 Oct 2010","272.22"
"2010-10-05","05 Oct 2010","272.73"
"2010-10-06","06 Oct 2010","270.33"
"2010-10-07","07 Oct 2010","273.33"
"2010-10-08","08 Oct 2010","275.55"
"2010-10-11","11 Oct 2010","274.03"
"2010-10-12","12 Oct 2010","273.85"
"2010-10-13","13 Oct 2010","273.45"
"2010-10-14","14 Oct 2010","273.63"
"2010-10-15","15 Oct 2010","274.18"
"2010-10-18","18 Oct 2010","276.63"
"2010-10-19","19 Oct 2010","276.89"
"2010-10-20","20 Oct 2010","275.58"
"2010-10-21","21 Oct 2010","274.50"
"2010-10-22","22 Oct 2010","275.35"
"2010-10-25","25 Oct 2010","273.53"
"2010-10-26","26 Oct 2010","274.60"
"2010-10-27","27 Oct 2010","275.04"
"2010-10-28","28 Oct 2010","273.25"
"2010-10-29","29 Oct 2010","271.76"
"2010-11-01","01 Nov 2010","270.75"
